x1,x2
7.563747041457541,1.8504945158629984
7.665680302171245,2.0789020658004955
7.7220838641935385,2.3623269674547287
7.437937712302734,2.7438326295281383
7.139555037309377,3.0856153215196245
6.62102360911295,3.4250233496916205
6.053431858307431,3.8027085087890766
5.395486043922362,4.153327592860719
4.774409684393254,4.376966451734889
4.130312926691588,4.601720166831895
3.5748464939412576,4.67300256453376
3.0846824421201235,4.754146784321494
2.6872612750474065,4.726736725373896
2.339833731048881,4.669622974622385
2.0485995528621643,4.497567109296488
1.8194764683810645,4.423204143383274
1.5797058761613354,4.184869701028017
1.4076522344166518,4.05237935070651
1.246346082528014,3.916745359673282
1.1243263413253297,3.7943938307799048
1.03369329061337,3.6861746837192926
0.9318983071360423,3.5289198006306277
0.865566320027226,3.3704415216295738
0.8160084196609454,3.211996623398034
0.7583043437831215,3.0579888134132927
0.7374440449936233,2.924719112074568
0.7125923144400793,2.7754951877549887
0.6846340667776909,2.661818723629328
0.6601218098114147,2.4967594989466644
0.6459876231148617,2.3549063078303307
0.628602070616786,2.2455173246492146
0.6294629198858177,2.1527563176926656
0.6327828290612658,2.008337015834149
0.6318849980045321,1.8931990404344161
0.6444911345780145,1.8053013867427896
0.6433907713616452,1.6532068448484423
0.6682816530326597,1.5411376113648638
0.6837574137952261,1.4734763863422897
0.6978853565738493,1.3909403977640038
0.7283095578001654,1.3148222601758652
0.7549968369269363,1.2302903073692406
0.7913137536168866,1.1390129981001795
0.8319752122237344,1.0738857162296056
0.8797196834197232,1.0172783774028809
0.9418430571401657,0.955406488418031
0.9984555464703965,0.882435201495712
1.0504131396991827,0.8371802420745311
1.1187207647047466,0.802095883893817
1.1832692057082768,0.7660190168154317
1.2573697042917256,0.7204064712126316
1.3204529688019295,0.6947071699234858
1.417988404493995,0.6625442255364589
1.5242505791030518,0.636960985592761
1.6262421059611947,0.5981176616998956
1.7467186500862766,0.5724508516531224
1.8974114181561053,0.5603211451518009
2.011376058484906,0.5476873539639909
2.160233629614565,0.5227495156455768
2.3388670144374055,0.5111743730685554
2.490217841214229,0.49958828038292774
2.7128325679923395,0.4963882379649507
2.922523017166144,0.49832776416462365
3.167892743153789,0.4969922167522296
3.400469068343102,0.4941603484751332
3.625940469457432,0.4924174120921893
3.892566158619977,0.49791976369576224
4.198892959559031,0.5079124504004321
4.549275522194158,0.523415072180406
4.973322347959215,0.5532217296378751
5.2652494739457305,0.5944432560929183
5.561599905399635,0.630385210634904
5.95752024577748,0.6845685139980794
6.363186148321092,0.7446154669212814
6.696840141054078,0.8444816829432938
7.058086354994899,0.9434385636613742
7.45232326239401,1.0382423040559499
7.833212599425126,1.1781895182935946
8.180897334360456,1.341312538415244
8.381560068166973,1.583589125924208
8.543696919790916,1.8626597317125482
8.428199788308147,2.140266219901598
8.463750765804857,2.4709745716538287
8.356470607025454,2.851279435161395
8.025357648335316,3.2596561525271333
7.363964387304647,3.647135642864605
6.599675811226012,4.092899484234812
5.810345475008658,4.462371275936453
5.026470416504575,4.762175923281188
4.215684642652311,5.00883935486738
3.5268251482271125,5.19028261680486
2.9305951228016047,5.20837884942329
2.442445367384466,5.198712611626294
2.0489721865501735,5.067037420501434
1.75175112105492,4.886838237785934
1.4929415475006387,4.759005225308094
1.266173265886585,4.56427629041711
1.0625604154840007,4.347968754040994
0.9407841753499553,4.141620080857269
0.8278124536001491,3.936459047094929
0.7255855180163382,3.7655449625204533
0.6613124464267232,3.5553650066552596
0.6096366210667414,3.3719286236443344
0.5762856645760809,3.176278034721083
0.5393315083808299,2.9887968615615494
0.5172028390021364,2.826428028454388
0.49397738000859626,2.6856836055793045
0.4767009552732622,2.4805179868857015
0.46100756263283355,2.35483843039608
0.4484277866624813,2.2102313445155213
0.44801425191382693,2.1080208778587397
0.43936975057680777,1.9505839279532593
0.4387783034858517,1.8202275735261877
0.4482153490964745,1.7078301322966525
0.4645616367813206,1.6161350165604762
0.48300316717006425,1.5127057119566167
0.5009301986795952,1.3745081835862167
0.5139871229678942,1.289495591829736
0.5417162149883672,1.2068503169919855
0.5699680941604988,1.1297717534628247
0.5976165960793065,1.0700353633851178
0.6316098196399504,1.0009925753411075
0.6718651014204703,0.9494803232085989
0.7068076213247004,0.8926307848250338
0.749613692024583,0.8357761056124108
0.79731263092319,0.7992339489068583
0.8450070658929939,0.747327346405923
0.8933368170183941,0.7085241241859087
0.9441233523254041,0.6719229849910696
1.0176135422101285,0.6374374032405895
1.07911404464073,0.6074607428193503
1.1522474634029576,0.5682248331281938
1.2263141495509386,0.5482510927305417
1.3067361348198256,0.5266194830380506
1.4084239288579543,0.5051763374312405
1.5260676613116981,0.4879146839012373
1.640070558552903,0.46668424311195583
1.7751044838406023,0.44980698482899883
1.960385783087092,0.4329590859681409
2.131472558998587,0.42503461892565725
2.3073090287301503,0.4152279004936727
2.5312547618185968,0.40885975010185377
2.7427484200498187,0.4068922756803312
2.9709118461840376,0.4076857041327716
3.2188727714758785,0.41073689312667366
3.5321466928448384,0.4155329141033773
3.9329182810679844,0.4301247001378585
4.316348680309885,0.45020948064241073
4.6429831913590105,0.46745025761201736
5.0134515533419615,0.49219242859388196
5.404723220886121,0.5377822468753544
5.7563244897416475,0.5745638996432736
6.215241098912452,0.6149915314975641
6.520039626091828,0.6657875570167168
6.894902087165224,0.7351079809721393
7.346621149654642,0.8251229182761101
7.750292330824549,0.9222195305194476
7.9736025133057105,1.0666651373634415
8.135890577847386,1.2358764153662642
8.31877620384477,1.4281533251825576
8.602326370597718,1.6621057528995533
8.631414047618092,1.9420081942933836
8.67455720817958,2.3126567411658097
8.56910909450452,2.678817012006328
8.195712248394504,3.101404687041296
7.674959591250492,3.5570276825204865
6.943947927781091,4.045495592389777
6.101494111270504,4.44167986180317
5.255420072652349,4.800918319559823
4.479873473911425,5.02755406605293
3.76228782517483,5.213198487696623
3.135411063749017,5.300586677009051
2.6460220451000382,5.2295892748641855
2.2407142430812557,5.137312999743643
1.871332911702933,5.0642970147140645
1.573409302956822,4.925143507847858
1.3489164265768332,4.633520682660111
1.161352129536627,4.441008321050179
1.037844454626567,4.238222401458597
0.9306309826925485,4.055953325371422
0.850173866510782,3.825492036952385
0.7729889528942656,3.6665479608898757
0.7217436016511362,3.4824582711976633
0.6690313580495846,3.3074466201283585
0.6255610999078395,3.100693268357624
0.5879465782177091,2.921525699732018
0.565393285868269,2.7813103876049836
0.5480030406224659,2.6466897851424207
0.5243097438315968,2.517122612819259
0.5055971533573542,2.379477130790727
0.5015435003742424,2.234185705059576
0.49850122611936504,2.0973369264260078
0.5053742779661711,1.9815965946754694
0.49838431098339325,1.8593948824592432
0.5121569548775922,1.7567755532872258
0.5248140535073381,1.679013565600724
0.5337578141043302,1.5702739216947015
0.54203802560432,1.48516539617538
0.57088262817231,1.3825214182895684
0.5862748107434795,1.3015165928361372
0.6092013707334162,1.2188194346202508
0.6392003312039879,1.1558901940340665
0.6727470554169923,1.0976908060970163
0.7067337570864727,1.0289450961579598
0.7445274094360237,0.9760375348187986
0.780811224655578,0.9369734847637536
0.826577858001848,0.8835592770568012
0.8652074127720989,0.8334301722345762
0.9141437451576171,0.7942485794135187
0.9685437617604447,0.7542551483202977
1.0264995089223632,0.7124691993603054
1.0911584121896074,0.6724443684812366
1.167493904149683,0.6425525975674518
1.2312982716338159,0.6134820733042061
1.3079979061224996,0.5842036039294405
1.4054983709050908,0.5529423415695535
1.5052543375145697,0.531295632515504
1.6289782067779268,0.5142367384680483
1.7732653097343924,0.4910009982753376
1.9512599462108522,0.47919998247633916
2.097750752263415,0.4560747845066898
2.2730964723650504,0.44198653716047925
2.414359984700995,0.43341456785869487
2.6377320731140514,0.42684910387865665
2.8420184779059428,0.42024901049864855
3.090850004795627,0.427217587190888
3.3545393036656876,0.4240456138182698
3.67384812876908,0.4256214560931214
4.024188835879262,0.4316154676886711
4.316631486949526,0.45351175327989546
4.663888615066778,0.47299999230461953
5.032195812055446,0.4959727558648709
5.479932263666356,0.521945463211505
5.9007339812544,0.5628193766642774
6.375689752576319,0.6158644300934808
6.868620971413018,0.6742279055999592
7.258979709656084,0.7487808358836356
7.68369214339735,0.8463660353932759
8.171828119673119,0.9797910627763219
8.411420354367454,1.140058673732026
8.609664762849183,1.3266161263370957
8.794870564462027,1.5289309125073667
8.730837757073951,1.7727255111661029
8.655981999338822,2.0733223935468352
8.583581879509163,2.461061971506525
8.538209158260871,2.8841745916378456
8.196915538560878,3.3270776459612414
7.512960385713027,3.773493035155899
6.767733063077591,4.242289980565796
5.880068087296262,4.6522160341280445
5.011622981939315,5.025202350207502
4.175870819796688,5.243256886447281
3.4819045883199977,5.340253842685469
2.865385872346626,5.322733759045433
2.39397702615617,5.191276765055386
2.001534763863953,5.083339845091066
1.6719477244278484,4.93261171150149
1.4144404543652946,4.7374633667415615
1.227861573548708,4.5712858270933685
1.0540070803025807,4.396806191893329
0.9286505465209415,4.211160600602216
0.818501854574067,4.002089462425435
0.7258224389088324,3.7873244293762074
0.6514141734811131,3.57829188986573
0.6006785053873803,3.354396859453309
0.5488180800060751,3.1926443752077827
0.5100513138813868,3.019338453841399
0.4825539287501592,2.821774975016523
0.46097887600760434,2.635486943197938
0.4507395010985499,2.4967575449052095
0.4376756390373294,2.3432024240098484
0.42799902110667953,2.1503221312900007
0.4148353766688965,1.9884243949310252
0.41176030822731197,1.8580153396358292
0.4107111182864967,1.716947423754773
0.4233858169614634,1.6048918902356728
0.4310708668054313,1.488849252361939
0.452829774067175,1.3816685001376556
0.4720876141624709,1.3040833668081158
0.4813154925984848,1.2247079993064298
0.51176584152568,1.1423998287452006
0.5386308708434819,1.0519972056147553
0.5683204471007448,0.9822866590473637
0.6047045242336603,0.9307045046373078
0.6451396292715156,0.8689407891872611
0.687798707729823,0.8230408431654711
0.7291307179226163,0.76705798985206
0.785129690271177,0.7217209683318865
0.8411336788202219,0.6838179181346234
0.9071259478978094,0.6402495418280291
0.978309971735592,0.606438935975659
1.0391182714611369,0.5741348893720941
1.1113452469287797,0.544593724512194
1.1968911879650035,0.515608426495036
1.293277156152987,0.48800468549832804
1.396014395714279,0.4610585719260395
1.508361305836302,0.441376057788872
1.640494131869907,0.42106830138811646
1.7933030802397507,0.40136141720882673
1.9251856143412434,0.39091236957284003
2.0981082395514,0.3761462708257114
2.319178724093062,0.366816385623013
2.4945910048731914,0.3553973179128693
2.709916751145486,0.34509710558387546
3.012756185291138,0.3445512065594188
3.3235722865292114,0.3453504678675552
3.61141453972639,0.34649026140133715
3.906134264828497,0.35782669988298127
4.3005215658978475,0.3714707527152634
4.644314219138661,0.3864206863009368
5.054875341699791,0.40938945833455415
5.525974589609115,0.4362437811481679
6.03163406641925,0.47524894110707605
6.575254413141744,0.5269350097191045
7.047708094065767,0.5826650633177256
7.598260386630568,0.6533206529684834
8.123986973031286,0.7530894596393138
8.599688864591963,0.8820694705376466
9.090578536437551,1.0479749582190765
9.673026323874296,1.2566152366521994
10.137528630650294,1.542203367886265
10.241161103063119,1.8376950769624394
10.295292589822305,2.2367384354151794
10.178700230685811,2.7265552623981804
9.698794144166268,3.304893517858418
8.97325059484927,3.9022746406285833
7.937021644973384,4.57672705623424
6.805344945155899,5.191966111474167
5.600187304629508,5.65096076324345
4.537758789874489,6.034025365188487
3.578906600698439,6.199865549556867
2.836717849528384,6.261428645832055
2.183377353241086,6.132581592592316
1.7536944473554978,5.973459149727271
1.39425214988206,5.754227251876828
1.1398715095383392,5.556403438521585
0.9438925764472346,5.26514029413049
0.7897169603362952,4.998790993924962
0.6708797621595702,4.726708455796865
0.5656150698740131,4.496202126801806
0.4895237147431711,4.182370927285141
0.4282686867685013,3.9123467114978556
0.37901680012514394,3.6681625488992275
0.3434714199476157,3.4539159085206728
0.31946537603802266,3.214601267436172
0.30103048187610676,2.98874435965615
0.28248751762416546,2.7777368235030626
0.26815213950785854,2.5823743821909035
0.2654497272182517,2.400130464103468
0.2635913058440431,2.2655233599753295
0.2591413156415912,2.127094774950712
0.2642819894962264,2.007318185590495
0.266419622137398,1.8752638287191365
0.2628031009620471,1.7426567127653902
0.26752977246208437,1.602696564387865
0.27773066814147884,1.5032174000416105
0.2847398410440074,1.39773872871837
0.2937422685284751,1.286222277435674
0.30296126502437826,1.1947369582006013
0.3190817419280135,1.123311411575024
0.334103609070555,1.0402609761186659
0.35990259372791683,0.9738543912068296
0.3819270675669745,0.9072784691419974
0.4004544389736011,0.8388310625889934
0.42628855624048906,0.7841535327325415
0.4595750034523075,0.731928662540824
0.486607276410074,0.6961747843182061
0.5183578023960426,0.6306736605498039
0.5667339950634389,0.5822009045108253
0.6020246174363401,0.5433166818659375
0.6405053801533862,0.5107700778921049
0.6947257846841269,0.47876456734500333
0.7456558534539386,0.4549422966004182
0.8318155613599797,0.4272426626286221
0.901083548591666,0.4056232030629624
0.9716901728394663,0.37718122844548235
1.044741190432819,0.35547027691684446
1.1509288669490496,0.33833327405883723
1.251663345500977,0.3140651368886839
1.3614229193799325,0.3003155470906714
1.4766875446623802,0.2879608454733524
1.6020387046125433,0.27390858108792043
1.7708517269171788,0.2657755549496883
1.9015332690818945,0.2542877671479495
2.0941117205822306,0.2505496669789784
2.308917632490161,0.24566622614550757
2.5210980114746007,0.23949840952844778
2.7818734751427985,0.234609472735839
3.026046794203419,0.23278751039439727
3.339313699020399,0.23705256274690567
3.7117230439078845,0.2379049882603731
4.060316731229677,0.24307701842647378
4.491935735255102,0.2501642406594466
4.903691653122507,0.26050486450597893
5.444472635700619,0.28038146966337907
5.95846745425544,0.30137243846951384
6.475690129523473,0.32500385021380146
7.134837023243846,0.3595864369467301
7.7761525889974745,0.4101075485278648
8.413933681220863,0.47014009422611813
9.11896259343511,0.5502001820638789
9.74021176681232,0.6613477729788695
10.398712726876752,0.8071459324816195
10.957764635284748,1.013225641335534
11.349067379462307,1.2676880393899492
11.606885636819616,1.5768372443800711
11.680183518030365,2.0081789247773556
11.61993784820651,2.537481600671818
10.86633030178326,3.1946718099096065
10.00930969609328,3.945463315797046
8.833251444738085,4.773333006408869
7.393341125976366,5.601608057362655
5.919882162434972,6.281664789679603
4.6004808104501915,6.721612849782832
3.529193313521043,6.904836302333235
2.6773714090511516,6.934947276094759
2.028812853765364,6.920996123177984
1.5302878107099562,6.678680699231827
1.1743218654281813,6.273716205221687
0.935372652611248,5.8790517730736775
0.7565339139847989,5.5107172907194295
0.6272628927166444,5.199156286195136
0.5381588681353273,4.8417659723731505
0.4599837602320648,4.500613687847707
0.4018761669104616,4.290933380341555
0.35132959128092833,4.042536506906629
0.3146670171326504,3.743116361795689
0.2887672983131409,3.4263960939624414
0.2657054666766665,3.1824537862850986
0.25265354077482555,2.9570441474791314
0.24171063830624748,2.7324793916295076
0.22718373020080937,2.532825681558339
0.22332106024768592,2.388176127551777
0.21510797007848473,2.2515279883049906
0.21067059542405522,2.1001599194416927
0.208848629375646,1.9391183958398202
0.211696871526003,1.818403258726565
0.2111526871443464,1.7054149072784504
0.21756367050685832,1.591263144942297
0.22759995413644943,1.4593910276041153
0.23425435947303228,1.339371805233835
0.24697093708230966,1.2285740006935926
0.2557962005663442,1.1533139421890173
0.26866295370971205,1.0590049993089474
0.279278315318466,0.9790292775048728
0.30291903350611155,0.8985625575383156
0.32224364070390593,0.8438560322676029
0.34550257988716154,0.7973793399723249
0.36820219382356634,0.7442301197927812
0.39575212650093455,0.699534972312904
0.42928185078016984,0.6530464963080179
0.4502549892178118,0.612796738085789
0.4770743189140597,0.5709810987898911
0.5114324832511514,0.5369971624446525
0.5618730919750168,0.4949476495564295
0.6039391321095822,0.4652011558059079
0.651594748098493,0.42410227036964177
0.7081759476277514,0.39632540726705373
0.7742659215926678,0.3744028555174607
0.8347138796548322,0.35278319983242734
0.900284216859061,0.3274650560052944
0.9811868051405017,0.30681500155006436
1.0591162403520247,0.2899181666683641
1.1650663576419065,0.273672014608577
1.2822647972857342,0.2608543569663277
1.4177061549483703,0.2507822329666779
1.547914720243715,0.2408564138043872
1.698485178170799,0.23117087928776303
1.861240808990407,0.22413459802023658
2.016671668862187,0.21701680641586835
2.205470733977916,0.21105891124995443
2.412028935862444,0.20591053560055203
2.6900258524145313,0.20625499907429778
2.952270327469497,0.20339449590991987
3.244974550915927,0.20508149102584258
3.534308359465776,0.21044170936717907
3.875048969964475,0.21433565716121783
4.273857799986276,0.21916333244647088
4.692442248231993,0.22597785025032657
5.095478602524231,0.24472739683412428
5.658961670995648,0.2618649461279688
6.253283533482203,0.28477280855841247
6.804516728640351,0.31231605351045677
7.432294178726942,0.35019980453463706
8.104181555549548,0.40007588211299966
8.730146447300244,0.4576705966065498
9.327797749454017,0.5379655663869344
9.920245286564683,0.6381431308594345
10.661290030948132,0.7818799958036292
11.174025576437932,0.9804326059557172
12.132168062861655,1.2473858766708887
12.401803742962521,1.644424136882189
12.44223209442637,2.1106543626100818
12.182899298894219,2.775819413392619
11.454305731246935,3.55885264269025
10.337402235725529,4.488511972335448
8.702046036879196,5.499252919271712
6.935054891344893,6.311803404868693
5.29439730643533,6.9174721707659295
3.957458657650277,7.266327557162706
2.9278170354581925,7.330105432405863
2.143594867756222,7.299268861180685
1.5999494286826865,7.085676121698515
1.1929902406238782,6.950184091931488
0.8885694502978859,6.593532615438509
0.6862276472275274,6.352649361254854
0.5362542805527294,6.022466223881196
0.42850529836997997,5.65916975066077
0.3537297413356213,5.280066339569884
0.2914292773464361,4.940496777496863
0.2452141390622426,4.5687260391325495
0.21226043925138977,4.308571488458547
0.18391423807962026,3.977718737969482
0.16753346643859843,3.650140056682935
0.15228837474822943,3.3396592201176842
0.1405476775257999,3.113786286973178
0.13280963228799647,2.884671263737519
0.12635950711690533,2.7260972021227876
0.1200613650413003,2.5391331323989275
0.11653062417399457,2.374979868521476
0.11601645320924414,2.210467155245961
0.11475420814491515,2.020184125256916
0.11608938884540897,1.8512339369076498
0.11649261443489926,1.7076433225410914
0.11845789144866348,1.5974725071640095
0.1205200035153006,1.4941430974473862
0.1247274539608451,1.3910989547412071
0.12694101989650847,1.296241557657333
0.12994457571241108,1.2076393090094502
0.13506355338639683,1.1299168072657302
0.142560976170048,1.0365289876026336
0.15292934038909445,0.9655876938361571
0.16464716925838477,0.8926460847870261
0.17469847325034,0.8304795313946839
0.18605797566687995,0.7800835687323046
0.20277864321779016,0.7385303531427299
0.22310140714762916,0.6808485525509965
0.24595025462983738,0.6405040991593475
0.26256993480879554,0.5984583320789053
0.28912782626327904,0.5543241827512184
0.31650566921999007,0.4992265992144424
0.34485313157635483,0.4631078965760909
0.3746520779327759,0.4344191736828868
0.41430392094732765,0.4033637464106351
0.4450939246333899,0.3770961317083376
0.4789742033152299,0.34976719152938274
0.5291044154434217,0.32290213691451203
0.591612610044825,0.3004407116902947
0.6472596946634908,0.28302616886713666
0.7120410846981101,0.2669423841010509
0.7752521758850293,0.24930351663826886
0.8472688397931853,0.2359021750813645
0.9135293696332077,0.219738960776781
1.007253458846947,0.20855964557237447
1.1116222830050826,0.20013354531307737
1.216470748334031,0.1895167987466696
1.3374078481290357,0.18060919512142956
1.449015876266611,0.17341591876516216
1.5948935857981494,0.16578154382164392
1.7190279600656244,0.1593310745553256
1.9007842395958383,0.1531372227436972
2.1110627788581393,0.15109893142566522
2.315493154037902,0.1487905637380177
2.5411526085666596,0.14605143308680035
2.858921734404551,0.14601524131130267
3.155394829580517,0.14628666421802528
3.5345881272920954,0.14590267259283793
3.8946039570953324,0.14854479846872912
4.2724526873612145,0.15228580140558484
4.6852191303838895,0.15682988722701122
5.205569344536169,0.16553192339786404
5.824864392347004,0.17699938087861466
6.404678269413925,0.1916055871443996
6.978580039210869,0.21304994705920305
7.629349636835179,0.24212373824481306
8.338006158265777,0.2755531858505309
9.078732313579257,0.3261552930007735
9.907038809119687,0.39128115981678907
10.857805500263863,0.48460474742500353
11.661656780147865,0.6161628124920451
12.49168202154943,0.7863546166376211
13.306845491635189,1.0454198912116237
13.933071865208094,1.3876791834291686
14.098193521610607,1.9055802235110089
13.795229743918817,2.5656726184824814
13.225838745332712,3.4053553897416826
11.84683176465923,4.508111390438876
9.902690603628491,5.642748127713864
7.751006932457878,6.65329800762141
5.815286346038244,7.424889601610923
4.202411673390349,7.924798247697804
3.011453445326533,8.112905455234161
2.121795304648987,8.115987857562326
1.5137902874311697,7.7966821526685175
1.0901976279498373,7.408722558164595
0.8093371087123383,7.051895750750335
0.6140342528482783,6.645766786007679
0.47858184577101087,6.238985469442344
0.38043956170826787,5.917009840697361
0.3098822340625829,5.451632246864687
0.25499835370146856,5.149052517568406
0.21926394114269354,4.821375260465964
0.18990802371477702,4.519963049782931
0.16588424959948642,4.14869716080478
0.14625135582520513,3.8660083507290537
0.13395614913779075,3.6187204499470416
0.12106780371469708,3.3396202315591546
0.11178999683313261,3.081301012395311
0.10349247644602708,2.8672224214742457
0.10092920224012021,2.6410080034486314
0.0978217586849162,2.4936929358727817
0.09688025717574637,2.2973354587480808
0.09636189022440088,2.1364573643992335
0.09632169166089184,1.9773428497516232
0.09656719957701072,1.8307233524329494
0.09869016698304686,1.686033764182125
0.10054209552436388,1.5685473368548555
0.10248979231641202,1.458968735450845
0.10798097118608228,1.3573801601244029
0.11317519619536885,1.2695146596691815
0.11859157783520882,1.1757979389176296
0.12492607824515664,1.089036198284802
0.13143058982825018,1.0140676392180932
